antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'yellowish_skin'}),"frozenset({'abdominal_pain', 'vomiting'})",0.18536585365853658,0.17682926829268292,0.12560975609756098,0.6776315789473685,3.832123411978222,1.0,0.09283164782867341,2.553509208561474,0.9072146968199523,0.5309278350515464,0.608382066276803,0.6939882032667877
"frozenset({'vomiting', 'yellowing_of_eyes'})","frozenset({'abdominal_pain', 'yellowish_skin', 'nausea'})",0.11341463414634147,0.08414634146341464,0.07682926829268293,0.6774193548387096,8.050490883590461,1.0,0.06728584176085663,2.8391463414634144,0.9878168598938886,0.6363636363636364,0.6477814526867403,0.7952314165497896
"frozenset({'vomiting', 'yellowing_of_eyes'})","frozenset({'loss_of_appetite', 'yellowish_skin', 'nausea'})",0.11341463414634147,0.1048780487804878,0.07682926829268293,0.6774193548387096,6.459114778694674,1.0,0.06493456276026174,2.7748780487804874,0.9532979629265735,0.543103448275862,0.6396238024083677,0.7049887471867966
"frozenset({'abdominal_pain', 'yellowish_skin'})",frozenset({'dark_urine'}),0.1548780487804878,0.11585365853658537,0.1048780487804878,0.6771653543307087,5.845006216328222,1.0,0.08693486020226056,2.7386972040452116,0.980821504077318,0.6323529411764705,0.6348628835188705,0.7912142561127227
"frozenset({'vomiting', 'yellowish_skin', 'nausea', 'loss_of_appetite'})","frozenset({'joint_pain', 'abdominal_pain'})",0.07926829268292683,0.06707317073170732,0.05365853658536585,0.6769230769230768,10.09230769230769,1.0,0.048341760856632957,2.887630662020905,0.9784768211920529,0.5789473684210524,0.6536953242835596,0.7384615384615384
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'loss_of_appetite', 'dark_urine'})",0.07926829268292683,0.08902439024390243,0.05365853658536585,0.6769230769230768,7.603793466807165,1.0,0.0466017251635931,2.819686411149825,0.943257074051776,0.46808510638297873,0.6453506333024405,0.6398314014752371
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.07926829268292683,0.09024390243902439,0.05365853658536585,0.6769230769230768,7.5010395010395,1.0,0.04650505651397977,2.8159117305458765,0.9413004214328716,0.46315789473684216,0.6448752320065992,0.6357588357588357
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.07926829268292683,0.09024390243902439,0.05365853658536585,0.6769230769230768,7.5010395010395,1.0,0.04650505651397977,2.8159117305458765,0.9413004214328716,0.46315789473684216,0.6448752320065992,0.6357588357588357
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'loss_of_appetite', 'nausea'})",0.07926829268292683,0.1353658536585366,0.05365853658536585,0.6769230769230768,5.0006930006929995,1.0,0.04292831647828673,2.676248548199767,0.8689042745334135,0.33333333333333326,0.6263426277530649,0.5366597366597365
"frozenset({'vomiting', 'yellowish_skin', 'nausea', 'loss_of_appetite'})","frozenset({'abdominal_pain', 'dark_urine'})",0.07926829268292683,0.11097560975609756,0.05365853658536585,0.6769230769230768,6.099746407438714,1.0,0.04486168947055324,2.751742160278745,0.908037326911499,0.3928571428571428,0.636593858816081,0.5802197802197802
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'yellowish_skin'})",0.08292682926829269,0.06585365853658537,0.05609756097560976,0.676470588235294,10.272331154684094,1.0,0.050636525877453896,2.887361419068735,0.9842738205365402,0.6052631578947367,0.6536630317923514,0.764161220043573
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'joint_pain', 'abdominal_pain'})",0.08292682926829269,0.06707317073170732,0.05609756097560976,0.676470588235294,10.085561497326202,1.0,0.05053539559785842,2.8835920177383585,0.9823080481036077,0.5974025974025973,0.6532103037293349,0.7564171122994652
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.08292682926829269,0.09024390243902439,0.05609756097560976,0.676470588235294,7.496025437201907,1.0,0.04861392028554432,2.811973392461197,0.9449583718778909,0.4791666666666667,0.6443778583819586,0.6490461049284579
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'loss_of_appetite', 'nausea'})",0.08292682926829269,0.1353658536585366,0.05609756097560976,0.676470588235294,4.997350291467938,1.0,0.0448720999405116,2.67250554323725,0.8722247918593894,0.34586466165413526,0.625819298100058,0.5454425013248543
"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.08292682926829269,0.06585365853658537,0.05609756097560976,0.676470588235294,10.272331154684094,1.0,0.050636525877453896,2.887361419068735,0.9842738205365402,0.6052631578947367,0.6536630317923514,0.764161220043573
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'abdominal_pain', 'nausea'})",0.08292682926829269,0.11097560975609756,0.05609756097560976,0.676470588235294,6.095669036845507,1.0,0.04689470553242118,2.7478935698447886,0.9115402405180388,0.4070796460176991,0.6360848866295489,0.5909825468648997
"frozenset({'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'abdominal_pain', 'dark_urine'})",0.08292682926829269,0.11097560975609756,0.05609756097560976,0.676470588235294,6.095669036845507,1.0,0.04689470553242118,2.7478935698447886,0.9115402405180388,0.4070796460176991,0.6360848866295489,0.5909825468648997
"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'fatigue', 'loss_of_appetite'})",0.08292682926829269,0.1573170731707317,0.05609756097560976,0.676470588235294,4.300045599635203,1.0,0.04305175490779298,2.604656319290465,0.836840888066605,0.304635761589404,0.616072188643909,0.5165298677610579
"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'vomiting', 'dark_urine'})",0.08292682926829269,0.08780487804878048,0.05609756097560976,0.676470588235294,7.704248366013071,1.0,0.048816180844735275,2.8195121951219506,0.9488899167437557,0.4893617021276596,0.6453287197231833,0.6576797385620915
"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'yellowish_skin'})",0.08292682926829269,0.06585365853658537,0.05609756097560976,0.676470588235294,10.272331154684094,1.0,0.050636525877453896,2.887361419068735,0.9842738205365402,0.6052631578947367,0.6536630317923514,0.764161220043573
"frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'fatigue'})",0.08292682926829269,0.11219512195121951,0.05609756097560976,0.676470588235294,6.029411764705881,1.0,0.0467935752528257,2.744124168514412,0.9095744680851064,0.40350877192982454,0.635585003232062,0.588235294117647
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.08292682926829269,0.06585365853658537,0.05609756097560976,0.676470588235294,10.272331154684094,1.0,0.050636525877453896,2.887361419068735,0.9842738205365402,0.6052631578947367,0.6536630317923514,0.764161220043573
"frozenset({'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'loss_of_appetite', 'dark_urine'})",0.08292682926829269,0.08902439024390243,0.05609756097560976,0.676470588235294,7.598710717163577,1.0,0.0487150505651398,2.8157427937915736,0.9469241443108233,0.48421052631578954,0.6448539255059453,0.653303787268332
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'abdominal_pain', 'fatigue'})",0.08292682926829269,0.11219512195121951,0.05609756097560976,0.676470588235294,6.029411764705881,1.0,0.0467935752528257,2.744124168514412,0.9095744680851064,0.40350877192982454,0.635585003232062,0.588235294117647
"frozenset({'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.08292682926829269,0.09024390243902439,0.05609756097560976,0.676470588235294,7.496025437201907,1.0,0.04861392028554432,2.811973392461197,0.9449583718778909,0.4791666666666667,0.6443778583819586,0.6490461049284579
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'yellowish_skin', 'dark_urine'})",0.08292682926829269,0.10975609756097561,0.05609756097560976,0.676470588235294,6.163398692810457,1.0,0.046995835812016655,2.7516629711751657,0.9135060129509712,0.4107142857142857,0.6365834004834809,0.5937908496732025
"frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'nausea'})",0.08292682926829269,0.11097560975609756,0.05609756097560976,0.676470588235294,6.095669036845507,1.0,0.04689470553242118,2.7478935698447886,0.9115402405180388,0.4070796460176991,0.6360848866295489,0.5909825468648997
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'nausea'})",0.08292682926829269,0.08902439024390243,0.05609756097560976,0.676470588235294,7.598710717163577,1.0,0.0487150505651398,2.8157427937915736,0.9469241443108233,0.48421052631578954,0.6448539255059453,0.653303787268332
"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'vomiting', 'loss_of_appetite'})",0.08292682926829269,0.15609756097560976,0.05609756097560976,0.676470588235294,4.333639705882352,1.0,0.04315288518738846,2.608425720620842,0.8388066604995374,0.3066666666666667,0.6166269976198571,0.517922794117647
"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'vomiting'})",0.08292682926829269,0.08780487804878048,0.05609756097560976,0.676470588235294,7.704248366013071,1.0,0.048816180844735275,2.8195121951219506,0.9488899167437557,0.4893617021276596,0.6453287197231833,0.6576797385620915
"frozenset({'fatigue', 'yellowish_skin', 'dark_urine'})","frozenset({'abdominal_pain', 'vomiting'})",0.08292682926829269,0.17682926829268292,0.05609756097560976,0.676470588235294,3.8255578093306286,1.0,0.04143367043426532,2.5443458980044342,0.8053885291396854,0.2754491017964072,0.6069716775599128,0.4968559837728195
"frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'vomiting'})",0.08292682926829269,0.17682926829268292,0.05609756097560976,0.676470588235294,3.8255578093306286,1.0,0.04143367043426532,2.5443458980044342,0.8053885291396854,0.2754491017964072,0.6069716775599128,0.4968559837728195
"frozenset({'vomiting', 'yellowish_skin', 'nausea'})","frozenset({'joint_pain', 'abdominal_pain'})",0.08292682926829269,0.06707317073170732,0.05609756097560976,0.676470588235294,10.085561497326202,1.0,0.05053539559785842,2.8835920177383585,0.9823080481036077,0.5974025974025973,0.6532103037293349,0.7564171122994652
"frozenset({'fatigue', 'yellowish_skin', 'dark_urine'})","frozenset({'abdominal_pain', 'loss_of_appetite', 'yellowing_of_eyes'})",0.08292682926829269,0.10975609756097561,0.05609756097560976,0.676470588235294,6.163398692810457,1.0,0.046995835812016655,2.7516629711751657,0.9135060129509712,0.4107142857142857,0.6365834004834809,0.5937908496732025
"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.08292682926829269,0.09024390243902439,0.05609756097560976,0.676470588235294,7.496025437201907,1.0,0.04861392028554432,2.811973392461197,0.9449583718778909,0.4791666666666667,0.6443778583819586,0.6490461049284579
"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})","frozenset({'abdominal_pain', 'loss_of_appetite', 'yellowing_of_eyes'})",0.08292682926829269,0.10975609756097561,0.05609756097560976,0.676470588235294,6.163398692810457,1.0,0.046995835812016655,2.7516629711751657,0.9135060129509712,0.4107142857142857,0.6365834004834809,0.5937908496732025
"frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'joint_pain', 'abdominal_pain'})",0.08292682926829269,0.06707317073170732,0.05609756097560976,0.676470588235294,10.085561497326202,1.0,0.05053539559785842,2.8835920177383585,0.9823080481036077,0.5974025974025973,0.6532103037293349,0.7564171122994652
frozenset({'yellowing_of_eyes'}),frozenset({'fatigue'}),0.16585365853658537,0.3926829268292683,0.11219512195121951,0.676470588235294,1.7226890756302518,1.0,0.04706722189173111,1.8771618625277158,0.5029239766081872,0.2513661202185792,0.4672808882589179,0.48109243697478987
"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'yellowish_skin', 'dark_urine'})",0.08292682926829269,0.10975609756097561,0.05609756097560976,0.676470588235294,6.163398692810457,1.0,0.046995835812016655,2.7516629711751657,0.9135060129509712,0.4107142857142857,0.6365834004834809,0.5937908496732025
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'dark_urine', 'nausea'})",0.08292682926829269,0.06585365853658537,0.05609756097560976,0.676470588235294,10.272331154684094,1.0,0.050636525877453896,2.887361419068735,0.9842738205365402,0.6052631578947367,0.6536630317923514,0.764161220043573
"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'loss_of_appetite', 'nausea'})",0.08292682926829269,0.1353658536585366,0.05609756097560976,0.676470588235294,4.997350291467938,1.0,0.0448720999405116,2.67250554323725,0.8722247918593894,0.34586466165413526,0.625819298100058,0.5454425013248543
"frozenset({'high_fever', 'cough'})","frozenset({'fatigue', 'phlegm', 'malaise'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'loss_of_appetite', 'nausea'})",0.08658536585365853,0.1353658536585366,0.05853658536585366,0.6760563380281691,4.9942900647126,1.0,0.04681588340273647,2.669088016967127,0.8755841121495327,0.3582089552238806,0.6253401934881504,0.5542443852303007
"frozenset({'high_fever', 'cough'})","frozenset({'fatigue', 'chills', 'chest_pain'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'fatigue'})",0.08658536585365853,0.11219512195121951,0.05853658536585366,0.6760563380281691,6.025719534598898,1.0,0.04882212968471149,2.7406150583244973,0.9131063640409435,0.41739130434782606,0.6351184027240366,0.5988977342314759
"frozenset({'fatigue', 'vomiting', 'loss_of_appetite'})","frozenset({'joint_pain', 'nausea'})",0.08658536585365853,0.08902439024390243,0.05853658536585366,0.6760563380281691,7.594057495658887,1.0,0.050828375966686504,2.8121420996818673,0.9506286159323543,0.5000000000000001,0.6443991930161964,0.6667952923017558
"frozenset({'joint_pain', 'loss_of_appetite', 'nausea'})","frozenset({'vomiting', 'yellowing_of_eyes'})",0.08658536585365853,0.11341463414634147,0.05853658536585366,0.6760563380281691,5.960926851431168,1.0,0.04871653777513385,2.736850477200425,0.9111315086782376,0.41379310344827586,0.6346165023151289,0.5960926851431168
"frozenset({'fatigue', 'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'vomiting'})",0.08658536585365853,0.08780487804878048,0.05853658536585366,0.6760563380281691,7.699530516431927,1.0,0.050933967876264134,2.8159066808059396,0.9526034712950601,0.5052631578947369,0.6448745951645705,0.671361502347418
"frozenset({'joint_pain', 'loss_of_appetite', 'nausea'})","frozenset({'yellowish_skin', 'yellowing_of_eyes'})",0.08658536585365853,0.13414634146341464,0.05853658536585366,0.6760563380281691,5.039692701664533,1.0,0.0469214753123141,2.672852598091199,0.8775589675122385,0.3609022556390978,0.625867883356477,0.5562099871959028
"frozenset({'abdominal_pain', 'vomiting', 'yellowing_of_eyes'})","frozenset({'dark_urine', 'nausea'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'joint_pain', 'loss_of_appetite', 'nausea'})","frozenset({'fatigue', 'vomiting'})",0.08658536585365853,0.1548780487804878,0.05853658536585366,0.6760563380281691,4.365088166796053,1.0,0.045126412849494354,2.608854718981973,0.8439864263462394,0.32,0.6166900392252506,0.5270045469668405
"frozenset({'abdominal_pain', 'nausea', 'yellowing_of_eyes'})","frozenset({'yellowish_skin', 'dark_urine'})",0.08658536585365853,0.10975609756097561,0.05853658536585366,0.6760563380281691,6.159624413145541,1.0,0.04903331350386675,2.7481442205726414,0.9170560747663551,0.4247787610619469,0.6361180783330119,0.6046948356807512
"frozenset({'high_fever', 'cough'})","frozenset({'chills', 'phlegm', 'malaise'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'high_fever', 'cough'})","frozenset({'chills', 'chest_pain', 'phlegm', 'malaise'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'joint_pain', 'loss_of_appetite', 'nausea'})","frozenset({'dark_urine', 'yellowing_of_eyes'})",0.08658536585365853,0.09146341463414634,0.05853658536585366,0.6760563380281691,7.391549295774649,1.0,0.050617192147531236,2.804612937433723,0.9466789052069425,0.489795918367347,0.6434445599773136,0.6580281690140846
"frozenset({'abdominal_pain', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'abdominal_pain', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'vomiting'})",0.08658536585365853,0.08780487804878048,0.05853658536585366,0.6760563380281691,7.699530516431927,1.0,0.050933967876264134,2.8159066808059396,0.9526034712950601,0.5052631578947369,0.6448745951645705,0.671361502347418
"frozenset({'abdominal_pain', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'yellowish_skin'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'abdominal_pain', 'nausea', 'yellowing_of_eyes'})","frozenset({'vomiting', 'dark_urine'})",0.08658536585365853,0.08780487804878048,0.05853658536585366,0.6760563380281691,7.699530516431927,1.0,0.050933967876264134,2.8159066808059396,0.9526034712950601,0.5052631578947369,0.6448745951645705,0.671361502347418
"frozenset({'abdominal_pain', 'vomiting', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'nausea'})",0.08658536585365853,0.08902439024390243,0.05853658536585366,0.6760563380281691,7.594057495658887,1.0,0.050828375966686504,2.8121420996818673,0.9506286159323543,0.5000000000000001,0.6443991930161964,0.6667952923017558
"frozenset({'high_fever', 'cough'})","frozenset({'fatigue', 'chest_pain', 'phlegm', 'malaise'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'abdominal_pain', 'vomiting', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'vomiting'})",0.08658536585365853,0.17682926829268292,0.05853658536585366,0.6760563380281691,3.8232151529868874,1.0,0.04322575847709697,2.5410922587486753,0.8084390298175345,0.2857142857142857,0.6064684402712572,0.503545410393395
"frozenset({'abdominal_pain', 'vomiting', 'yellowing_of_eyes'})","frozenset({'yellowish_skin', 'dark_urine'})",0.08658536585365853,0.10975609756097561,0.05853658536585366,0.6760563380281691,6.159624413145541,1.0,0.04903331350386675,2.7481442205726414,0.9170560747663551,0.4247787610619469,0.6361180783330119,0.6046948356807512
"frozenset({'abdominal_pain', 'vomiting', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'yellowish_skin'})",0.08658536585365853,0.06585365853658537,0.05853658536585366,0.6760563380281691,10.2660406885759,1.0,0.05283462224866151,2.883669141039237,0.9881508678237649,0.6233766233766234,0.653219578568014,0.782472613458529
"frozenset({'high_fever', 'cough'})","frozenset({'fatigue', 'chills'})",0.08658536585365853,0.11219512195121951,0.05853658536585366,0.6760563380281691,6.025719534598898,1.0,0.04882212968471149,2.7406150583244973,0.9131063640409435,0.41739130434782606,0.6351184027240366,0.5988977342314759
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'joint_pain', 'abdominal_pain'})",0.08658536585365853,0.06707317073170732,0.05853658536585366,0.6760563380281691,10.079385403329066,1.0,0.05272903033908388,2.879904559915165,0.9861760124610591,0.6153846153846154,0.6527662708275801,0.7743918053777209
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'joint_pain', 'loss_of_appetite'})",0.08658536585365853,0.09024390243902439,0.05853658536585366,0.6760563380281691,7.491435097068901,1.0,0.050722784057108866,2.808377518557795,0.9486537605696483,0.49484536082474234,0.6439225163312314,0.6623524933384088
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'abdominal_pain', 'nausea'})",0.08658536585365853,0.11097560975609756,0.05853658536585366,0.6760563380281691,6.091936232781304,1.0,0.04892772159428912,2.744379639448569,0.9150812194036493,0.42105263157894735,0.63561892617709,0.6017644327503483
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'vomiting', 'loss_of_appetite'})",0.08658536585365853,0.15609756097560976,0.05853658536585366,0.6760563380281691,4.330985915492958,1.0,0.04502082093991672,2.6050901378579012,0.8420115709835335,0.31788079470198677,0.6161361230969634,0.5255281690140845
"frozenset({'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})","frozenset({'fatigue', 'loss_of_appetite'})",0.08658536585365853,0.1573170731707317,0.05853658536585366,0.6760563380281691,4.297412381264331,1.0,0.044915229030339086,2.601325556733829,0.8400367156208277,0.31578947368421056,0.6155806037382036,0.5240746806419916
"frozenset({'joint_pain', 'loss_of_appetite'})","frozenset({'fatigue', 'vomiting'})",0.09024390243902439,0.1548780487804878,0.06097560975609756,0.6756756756756757,4.362630346882315,1.0,0.04699881023200476,2.605792682926829,0.8472386058981233,0.33112582781456956,0.6162396162396162,0.5346882315386252
"frozenset({'joint_pain', 'loss_of_appetite'})","frozenset({'abdominal_pain', 'vomiting'})",0.09024390243902439,0.17682926829268292,0.06097560975609756,0.6756756756756757,3.821062441752097,1.0,0.045017846519928614,2.538109756097561,0.8115281501340483,0.29585798816568043,0.606006006006006,0.5102516309412861
"frozenset({'joint_pain', 'loss_of_appetite'})","frozenset({'abdominal_pain', 'nausea'})",0.09024390243902439,0.11097560975609756,0.06097560975609756,0.6756756756756757,6.088506088506088,1.0,0.05096073765615705,2.741158536585366,0.9186595174262735,0.4347826086956521,0.6351907463018573,0.6125631125631126
"frozenset({'joint_pain', 'loss_of_appetite'})","frozenset({'abdominal_pain', 'dark_urine'})",0.09024390243902439,0.11097560975609756,0.06097560975609756,0.6756756756756757,6.088506088506088,1.0,0.05096073765615705,2.741158536585366,0.9186595174262735,0.4347826086956521,0.6351907463018573,0.6125631125631126
"frozenset({'joint_pain', 'loss_of_appetite'})","frozenset({'abdominal_pain', 'yellowish_skin'})",0.09024390243902439,0.1548780487804878,0.06097560975609756,0.6756756756756757,4.362630346882315,1.0,0.04699881023200476,2.605792682926829,0.8472386058981233,0.33112582781456956,0.6162396162396162,0.5346882315386252
"frozenset({'loss_of_appetite', 'malaise'})","frozenset({'fatigue', 'high_fever'})",0.09390243902439024,0.19878048780487806,0.06341463414634146,0.6753246753246753,3.397338857461557,1.0,0.04474866151100536,2.467756097560976,0.7787814473547986,0.276595744680851,0.594773567376307,0.49717154011632536
"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'vomiting', 'loss_of_appetite', 'nausea'})",0.10853658536585366,0.1073170731707317,0.07317073170731707,0.6741573033707865,6.281920326864147,1.0,0.06152290303390838,2.7396131202691336,0.9431828545371636,0.5128205128205128,0.6349849573279303,0.6779877425944841
"frozenset({'abdominal_pain', 'yellowish_skin', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'vomiting', 'dark_urine'})",0.07804878048780488,0.08780487804878048,0.0524390243902439,0.671875,7.651909722222222,1.0,0.04558596073765615,2.7800232288037168,0.9429063615110126,0.4623655913978495,0.6402907754010695,0.6345486111111112
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'yellowish_skin', 'dark_urine'})",0.07804878048780488,0.10975609756097561,0.0524390243902439,0.671875,6.121527777777778,1.0,0.043872694824509215,2.7131242740998838,0.9074689307247445,0.38738738738738737,0.6314212328767124,0.5748263888888889
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.07804878048780488,0.06585365853658537,0.0524390243902439,0.671875,10.202546296296296,1.0,0.04729922665080309,2.8469221835075493,0.9783437922972806,0.5733333333333331,0.6487434725848564,0.7340856481481481
"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'yellowish_skin'})",0.07804878048780488,0.06585365853658537,0.0524390243902439,0.671875,10.202546296296296,1.0,0.04729922665080309,2.8469221835075493,0.9783437922972806,0.5733333333333331,0.6487434725848564,0.7340856481481481
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'loss_of_appetite', 'yellowing_of_eyes'})","frozenset({'dark_urine', 'nausea'})",0.07804878048780488,0.06585365853658537,0.0524390243902439,0.671875,10.202546296296296,1.0,0.04729922665080309,2.8469221835075493,0.9783437922972806,0.5733333333333331,0.6487434725848564,0.7340856481481481
"frozenset({'abdominal_pain', 'yellowish_skin', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'dark_urine'})",0.07804878048780488,0.06585365853658537,0.0524390243902439,0.671875,10.202546296296296,1.0,0.04729922665080309,2.8469221835075493,0.9783437922972806,0.5733333333333331,0.6487434725848564,0.7340856481481481
"frozenset({'vomiting', 'loss_of_appetite'})",frozenset({'abdominal_pain'}),0.15609756097560976,0.2097560975609756,0.1048780487804878,0.671875,3.203125,1.0,0.07213563355145747,2.408362369337979,0.8150289017341041,0.40186915887850466,0.5847800925925926,0.5859375
frozenset({'loss_of_appetite'}),frozenset({'fatigue'}),0.23414634146341465,0.3926829268292683,0.1573170731707317,0.671875,1.7109860248447204,1.0,0.06537180249851278,1.8508710801393728,0.5425862835135534,0.33506493506493507,0.45971385542168675,0.5362480590062112
